label_0,label_1,period_label,period,value
Удмуртская Республика,рубль,II квартал,2023-Q2,38090.0
Удмуртская Республика,рубль,III квартал,2023-Q3,38540.0
Удмуртская Республика,рубль,IV квартал,2023-Q4,44438.0
Удмуртская Республика,рубль,значение показателя за год,2023,38939.0
Удмуртская Республика,рубль,I квартал,2024-Q1,42319.0
Удмуртская Республика,рубль,II квартал,2024-Q2,45889.0
Удмуртская Республика,рубль,III квартал,2024-Q3,47275.0
Удмуртская Республика,рубль,IV квартал,2024-Q4,55283.0
Удмуртская Республика,рубль,значение показателя за год,2024,47813.0
Удмуртская Республика,рубль,I квартал,2025-Q1,49521.0
Удмуртская Республика,рубль,II квартал,2025-Q2,55301.0
Удмуртская Республика,рубль,III квартал,2025-Q3,57902.0
Удмуртская Республика,рубль,IV квартал,2025-Q4,64250.0
Удмуртская Республика,рубль,значение показателя за год,2025,56979.0
Удмуртская Республика,рубль,I квартал,2026-Q1,55958.0
Чувашская Республика - Чувашия,рубль,I квартал,2021-Q1,19293.0
